mediaBT,mediaRX,varBT,varRX,medialat,varlat,Open,Close,mediadift,varDifT,Attack
0,0,0,0,1.6645,6.25E-06,2,2,0.250399418,0.06191113,0
0,0,0,0,1.673,9.00E-06,2,2,0.250460415,0.061934426,0
0,0,0,0,1.7135,6.25E-06,2,2,0.250420591,0.061899114,0
0,0,0,0,1.631,9.00E-06,2,2,0.250351569,0.061905037,0
0,0,0,0,3.07,1.00E-06,2,2,0.251090484,0.061555556,0
0,0,0,0,1.947,1.00E-06,2,2,0.249739873,0.061447754,0
0,0,0,0,1.714,4.00E-06,2,2,0.250238271,0.061814617,0
0,0,0,0,1.705,4.00E-06,2,2,0.250370466,0.061882896,0
0,0,0,0,3.7125,2.02E-05,2,1,0.333879335,0.054576463,0
0,0,0,0,1.6495,6.25E-06,2,3,0.200242212,0.058798561,0
0,0,0,0,1.6445,6.25E-06,2,2,0.250340704,0.061892941,0
0,0,0,0,1.6315,2.25E-06,2,2,0.250384977,0.06192198,0
0,0,0,0,1.6725,6.25E-06,2,2,0.250297564,0.06185719,0
0,0,0,0,1.6345,6.25E-06,2,2,0.250351594,0.061904864,0
0,0,0,0,1.7145,1.22E-05,2,2,0.250436883,0.061911782,0
0,0,0,0,1.6645,6.25E-06,2,2,0.250312924,0.061871311,0
0,0,0,0,1.6775,6.25E-06,2,2,0.250414363,0.061913157,0
0,0,0,0,1.6235,1.22E-05,2,2,0.250329051,0.06189559,0
0,0,0,0,1.7925,6.25E-06,2,2,0.25040784,0.061859175,0
0,0,0,0,1.6855,6.25E-06,2,2,0.2502472,0.061830225,0
0,0,0,0,1.6525,6.25E-06,2,2,0.250401962,0.061921211,0
0,0,0,0,1.7145,6.25E-06,2,2,0.250426357,0.061902024,0
0,0,0,0,1.6585,6.25E-06,2,2,0.250284055,0.061858759,0
0,0,0,0,1.6505,6.25E-06,2,2,0.250389258,0.06191446,0
0,0,0,0,1.7265,6.25E-06,2,2,0.250314884,0.061840019,0
0,0,0,0,1.6785,1.22E-05,2,2,0.250352977,0.06188104,0
0,0,0,0,1.6605,6.25E-06,2,2,0.250393211,0.061911205,0
0,0,0,0,1.628,4.00E-06,2,2,0.250273789,0.061870305,0
0,0,0,0,1.625,1.00E-06,2,2,0.250406611,0.061932638,0
0,0,0,0,1.689,4.00E-06,2,2,0.250335012,0.061869978,0
0,0,0,0,2.617,1.00E-06,2,2,0.250872389,0.061671022,0
0,0,0,0,1.6395,2.50E-07,2,2,0.249813455,0.061635827,0
0,0,0,0,1.633,1.00E-06,2,2,0.250356449,0.061911574,0
0,0,0,0,1.5735,2.50E-07,2,2,0.250351213,0.06193147,0
0,0,0,0,1.624,1.00E-06,2,2,0.250413514,0.06193665,0
0,0,0,0,1.601,1.00E-06,2,2,0.25027435,0.061880282,0
0,0,0,0,1.631,4.00E-06,2,2,0.250387849,0.06192227,0
0,0,0,0,1.7665,1.23E-05,2,2,0.250655709,0.061991536,0
0,0,0,0,1.6525,2.50E-07,2,2,0.250113441,0.061773724,0
0,0,0,0,3.705,4.00E-06,2,2,0.250816529,0.061604214,0
0,0,0,0,1.683,9.00E-06,2,2,0.24984601,0.061627119,0
0,0,0,0,1.64,4.00E-06,2,2,0.250347478,0.061896761,0
0,0,0,0,0.83,0.649721,2,4,0.227059717,0.053199601,0
0,0,0,0,1.983,9.00E-06,2,2,0.160270616,0.041379338,0
0,0,0,0,1.8285,1.23E-05,2,2,0.250326567,0.06182618,0
0,0,0,0,1.757,9.00E-06,2,2,0.250354155,0.061873135,0
0,0,0,0,1.792,9.00E-06,2,2,0.250382898,0.061864477,0
0,0,0,0,1.763,4.00E-06,2,2,0.250315617,0.061845617,0
0,0,0,0,1.776,9.00E-06,2,2,0.250396993,0.061882196,0
0,0,0,0,1.7635,6.25E-06,2,2,0.250334487,0.061858612,0
0,0,0,0,1.777,9.00E-06,2,2,0.250368098,0.061866727,0
0,0,0,0,2.152,9.00E-06,2,2,0.250560802,0.061777726,0
0,0,0,0,1.807,9.00E-06,2,2,0.250322052,0.061831508,0
0,0,0,0,1.787,9.00E-06,2,2,0.2502206,0.061787368,0
0,0,0,0,1.792,9.00E-06,2,2,0.250422822,0.061888045,0
0,0,0,0,1.7835,1.22E-05,2,2,0.250415945,0.061889381,0
0,0,0,0,1.908,9.00E-06,2,2,0.2504294,0.061837955,0
0,0,0,0,1.904,9.00E-06,2,2,0.250431473,0.06184896,0
0,0,0,0,1.8255,1.22E-05,2,2,0.25029692,0.061808382,0
0,0,0,0,1.7935,1.22E-05,2,2,0.250362038,0.061858502,0
0,0,0,0,1.861,1.60E-05,2,2,0.25038446,0.061838435,0
0,0,0,0,1.791,9.00E-06,2,2,0.250305392,0.061833469,0
0,0,0,0,1.8305,1.23E-05,2,2,0.250363991,0.061843198,0
0,0,0,0,1.758,4.00E-06,2,2,0.250329203,0.061853491,0
0,0,0,0,1.7965,1.23E-05,2,2,0.250408429,0.061878666,0
0,0,0,0,1.769,9.00E-06,2,2,0.250349532,0.06186605,0
0,0,0,0,1.7945,1.23E-05,2,2,0.250416097,0.061879187,0
0,0,0,0,1.766,9.00E-06,2,2,0.250368345,0.06187287,0
0,0,0,0,1.795,9.00E-06,2,2,0.25034034,0.061843638,0
0,0,0,0,1.7495,1.22E-05,2,2,0.250304244,0.061848044,0
0,0,0,0,1.8185,1.23E-05,2,2,0.250420261,0.061876195,0
0,0,0,0,1.802,9.00E-06,2,2,0.250313287,0.061827991,0
0,0,0,0,1.804,9.00E-06,2,2,0.250373135,0.061859558,0
0,0,0,0,2.147,1.60E-05,2,2,0.250509353,0.061754563,0
0,0,0,0,1.8395,1.22E-05,2,2,0.250239106,0.061777632,0
0,0,0,0,1.8045,1.23E-05,2,2,0.250417818,0.061881621,0
0,0,0,0,1.846,1.60E-05,2,2,0.250387602,0.061847562,0
0,0,0,0,1.9485,1.22E-05,2,2,0.250427204,0.061815236,0
0,0,0,0,1.9145,1.22E-05,2,2,0.250316941,0.061776413,0
0,0,0,0,1.8425,1.23E-05,2,2,0.250415391,0.061860305,0
0,0,0,0,1.842,9.00E-06,2,2,0.250379424,0.061842591,0
0,0,0,0,1.8235,1.22E-05,2,2,0.250452789,0.0618944,0
0,0,0,0,1.8695,1.22E-05,2,2,0.250442853,0.061867275,0
0,0,0,0,1.8225,1.23E-05,2,2,0.25048158,0.061905699,0
0,0,0,0,1.835,1.60E-05,2,2,0.250291319,0.061802284,0
0,0,0,0,1.7865,1.23E-05,2,2,0.250337313,0.061850309,0
0,0,0,0,1.8055,1.22E-05,2,2,0.250388908,0.061862679,0
0,0,0,0,1.772,9.00E-06,2,2,0.250314759,0.061845711,0
0,0,0,0,1.8065,1.23E-05,2,2,0.250357857,0.061847411,0
0,0,0,0,3.151,2.50E-05,2,2,0.251029705,0.061525892,0
0,0,0,0,1.857,9.00E-06,2,2,0.249807452,0.061552457,0
0,0,0,0,1.979,3.60E-05,2,2,0.250473916,0.061856244,0
0,0,0,0,1.9895,1.23E-05,2,2,0.250307248,0.06174535,0
0,0,0,0,2.0865,1.22E-05,2,2,0.250407792,0.061741324,0
0,0,0,0,2.3275,1.23E-05,2,2,0.250436167,0.061634507,0
0,0,0,0,1.9285,6.25E-06,2,2,0.250133113,0.061695724,0
0,0,0,0,1.877,9.00E-06,2,2,0.250361455,0.061816188,0
0,0,0,0,1.8425,6.25E-06,2,2,0.250405695,0.061854445,0
0,0,0,0,1.7445,6.25E-06,2,2,0.250320399,0.061859762,0
0,0,0,0,1.8245,1.23E-05,2,2,0.250358724,0.061841988,0
0,0,0,0,1.7755,1.22E-05,2,2,0.250349807,0.061860041,0
0,0,0,0,12.858,245.444174,5,3,0.154085041,0.043498569,0
0,0,0,0,60762.0437,69806256.84,30,755,0.001881876,0.000354047,1
0,0,0,0,23787.59656,188062606.7,2,1168,0.000485304,0.000214467,1
0,0,0,0,1.9255,6.25E-06,2,233,0.004118678,0.001918468,1
0,0,0,0,1.9235,1.23E-05,2,2,0.250406619,0.061783752,0
0,0,0,0,2.6125,1.23E-05,2,2,0.250661762,0.061584854,0
0,0,0,0,1.8645,2.25E-06,2,2,0.249972048,0.061660314,0
0,0,0,0,2.0505,6.25E-06,2,2,0.250377476,0.061746561,0
0,0,0,0,1.782,9.00E-06,2,2,0.25032864,0.061845857,0
0,0,0,0,1.7985,6.25E-06,2,2,0.250204151,0.061771815,0
0,0,0,0,1.8415,6.25E-06,2,2,0.250386505,0.061846986,0
0,0,0,0,1.8685,6.25E-06,2,2,0.250385556,0.06183871,0
0,0,0,0,2.4635,1.23E-05,2,2,0.250649757,0.061672919,0
0,0,0,0,1.786,4.00E-06,2,2,0.250057439,0.061713682,0
0,0,0,0,1.7555,6.25E-06,2,2,0.250380325,0.061889063,0
0,0,0,0,1.784,9.00E-06,2,2,0.250309657,0.06183321,0
0,0,0,0,1.866,9.00E-06,2,2,0.250370496,0.061827576,0
0,0,0,0,1.963,9.00E-06,2,2,0.250369843,0.061750867,0
0,0,0,0,1.5765,6.25E-06,2,2,0.250171612,0.061839491,0
0,0,0,0,1.604,4.00E-06,2,2,0.250321403,0.061901439,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.0245,9.03E-05,0,2,0.239354913,0.057005724,0
0,0,0,0,1.94,1.00E-06,2,2,0.365351909,0.160785795,0
0,0,0,0,5005.614,0,0,1,4.035204465,0,0
0,0,0,0,0,0,1,0,3.539824212,0,0
1,2,0,0,9266.673,0,0,1,9.266358763,0,0
1,1,0,0,5379.678,0,2,1,2.335826859,4.177349801,0
0,0.333333333,0,0.222222222,1884.915333,6528900.193,2,3,0.105883788,0.020740148,0
0.666666667,1.666666667,0.888888889,5.555555556,1938.218,1869560.613,4,2,0.519072218,0.574466733,0
0,0,0,0,0.023,3.60E-05,2,2,7.411077442,162.835953,0
1,2.5,0,0.25,6522.0845,1663709.153,0,3,1.793086006,5.495386405,0
0.5,3,0.25,9,145.4565,15846.40381,3,6,1.498643301,12.66736319,0
0.125,7.625,0.109375,406.984375,62.019,17067.61747,9,4,0.034117575,0.002459046,0
13,24,64,361,852.0015,12509.19218,22,2,0.044782483,0.005355516,0
0,2,0,0,123.992,12.4869725,10,4,0.036006176,0.003240362,0
1,3,1,1,465.12,118376.5955,2,2,0.073409372,0.007754269,0
0,0,0,0,291.2185,2.25E-06,3,2,2.655999118,24.25976712,0
0,1.470588235,0,2.484429066,2505.133,6998187.236,22,16,0.085519494,0.117235352,0
0.6,2.4,1.44,1.84,2406.5944,4168428.012,4,5,0.055462081,0.008059882,0
0.5,1.285714286,1.678571429,4.346938776,1282.797,5866669.563,9,9,0.027894242,0.001604833,0
0,5,0,0,144.173,0,3,1,0.159134311,0.001175424,0
0.230769231,12.23076923,0.639053254,1583.254438,1625.074692,6258165.382,14,10,0.056832927,0.012675763,0
0,1.5,0,2.25,2953.3275,8636113.442,2,1,0.07198831,0.007875594,0
2,6,0,0,1907.43,0,0,1,1.171282314,0,0
0,1,0,4,36.2518,3179.517778,10,7,0.030127353,0.002100539,0
0,2.666666667,0,6.222222222,53.535,819.238304,2,2,0.04141693,0.001634194,0
0,3,0,0,415.393,0,9,2,0.161889419,0.03215267,0
0,0,0,0,0.609,0,1,0,0.43798192,0,0
6,27,0,0,262.419,0,4,1,0.711082986,1.674319223,0
2,1,2,2,2207.977333,7069581.055,5,3,0.045074097,0.007450147,0
2,6,0,0,10747.456,0,2,1,0.675713894,0.472405423,0
2.166666667,6.166666667,15.80555556,107.4722222,5343.01,21606.1738,3,6,0.358343023,0.782152938,0
3,0,0,0,372.128,1.648656,2,2,0.071600303,0.01256359,0
0,3,0,0,5602.158,0,0,1,0.462186793,0,0
14,30,0,0,3603.647,0,3,1,0.693326431,1.071508839,0
0,0,0,0,5237.6645,1.22434225,1,2,1.64760853,4.009285711,0
2,6,0,0,8730.9555,0.15960025,0,2,0.142786274,0.020332497,0
3,0,0,0,5991.085,0,1,1,0.231458426,0.030105375,0
0,0,0,0,5755.608,0,0,1,0.537141504,0,0
0,0,0,0,0.019,4.90E-05,0,2,1.80438189,3.254916972,0
1,75,0,0,30404.47,0,0,1,1.437865244,0,0
0.428571429,2,2.387755102,52,51.01192857,3632.42009,19,12,0.121824227,0.354434285,0
2.5,4.5,6.25,20.25,197.8445,22865.22016,2,2,0.06963124,0.012296644,0
0,3,0,0,82.47,0,9,1,0.061555663,0.00673583,0
6,17,36,289,1696.4905,2850169.492,10,2,0.258861631,0.262710004,0
2.333333333,1,6.888888889,0.666666667,575.8843333,468553.0392,7,3,0.151325676,0.013222755,0
0.625,3.625,0.234375,1.984375,4241.748875,5451645.445,8,8,0.032729252,0.003216892,0
0,1,0,1,101.6445,16032.45987,7,3,0.046763287,0.001705166,0
0,0,0,0,5982.826,0,4,2,0.08548101,0.008465817,0
0,0,0,0,16.08,0,6,1,0.066235453,0.006369187,0
0.5,34.5,0.25,870.25,20134.9095,400043221.2,5,2,0.14135201,0.020221538,0
0.75,6.25,0.1875,11.1875,1150.23675,1460865.779,2,4,0.094406237,0.004772421,0
1,6,0,0,3140.632,0,0,1,0.220228447,0,0
0.5,0,0.25,0,203.126,24374.07888,5,1,0.08876981,0.009041892,0
5.4,7,12.24,17.6,5794.8766,461241.5045,2,5,0.138409843,0.025908016,0
1,3,0,0,10208.955,0,10,1,0.406316037,0.673738429,0
3,6,0,0,10354.011,0,0,1,1.643215589,0,0
2,6,0,0,10500.524,0,0,1,0.220383947,0,0
0,0,0,0,35.405,0,4,1,11.56519188,530.2481679,0
0,0,0,0,34.929,0,72,1,0.033285349,2.63E-05,1
2,6,0,0,13854.043,0,40,1,0.033420842,2.74E-05,1
0,0,0,0,0.1,0,50,1,0.033483491,2.16E-05,1
0,0,0,0,69.484,0,41,0,0.083392253,0.100212737,1
1,3,0,0,60782.467,0,75,1,0.077467224,0.143143689,1
0,0,0,0,35.203,0,53,1,0.047178926,0.004912672,1
0,0,0,0,35.098,0,89,1,0.052392943,0.031829985,1
2,6,0,0,10246.592,0,55,1,0.033590642,1.97E-05,1
0,0,0,0,69.56,0,89,1,0.033524287,2.49E-05,1
0,0,0,0,42.906,0,89,1,0.083754288,0.224332117,1
2,5,0,0,44282.27,0,57,1,0.03475972,1.06E-05,1
21,15.8,1058.4,320.96,22009.4916,453296792.1,40,5,0.076353914,0.039599339,1
2,6,0,0,10242.629,0,72,1,0.033847258,1.52E-05,1
7,6,0,0,53815.719,0,53,1,0.035161554,1.98E-05,1
13,12,0,0,47524.076,0,34,1,0.033482266,3.12E-05,1
0,0,0,0,36.368,0,54,1,0.060827068,0.039453685,1
0,0,0,0,69.701,0,90,1,0.033625841,2.46E-05,1
0,0,0,0,35.419,0,86,1,0.033734696,2.74E-05,1
0,0,0,0,35.61,0,89,1,0.033681318,2.50E-05,1
0,0,0,0,69.924,0,89,1,0.033637221,2.49E-05,1
3,6,9,36,33732.1085,1134531454,78,2,0.240792233,2.533643515,1
1,2,1,4,58539.824,3418710613,88,2,0.062177493,0.071396211,1
0,0,0,0,116231.376,0,71,1,0.033547577,3.11E-05,1
0,0,0,0,70.249,0,92,1,0.033652401,4.12E-05,1
0,0,0,0,35.909,0,83,1,0.034126696,1.32E-05,1
0,0,0,0,35.757,0,88,1,0.033778928,2.53E-05,1
0,0,0,0,35.868,0,89,1,0.033638416,4.25E-05,1
0,0,0,0,35.788,0,88,1,0.033834264,2.53E-05,1
0,0,0,0,36.038,0,88,1,0.033862761,2.55E-05,1
0,0,0,0,56.23,0,87,1,0.033920266,2.57E-05,1
0,0,0,0,70.632,0,79,2,0.304965514,5.883860074,1
0,0,0,0,0.0235,0.00011025,68,2,0.105399691,0.348932785,1
0,0,0,0,49.122,0,88,1,0.034002065,2.55E-05,1
0,0,0,0,36.238,0,84,1,0.034949175,3.37E-05,1
7.5,8.5,42.25,30.25,130953.8475,244474473.4,41,1,0.033110728,5.26E-05,1
0,0,0,0,36.124,0,76,1,0.046822223,0.011980256,1
0.5,3.5,0.25,12.25,64441.199,4148008405,90,2,0.033843057,4.29E-05,1
0,0,0,0,36.198,0,75,0,0.034337998,1.58E-05,1
4,28,0,0,172177.194,0,68,1,0.034321126,1.61E-05,1
0,0,0,0,0.0225,3.02E-05,57,1,0.068945256,0.066222942,1
0,0,0,0,36.398,0,45,1,0.077342326,0.081054685,1
1,6,0,0,115874.12,0,69,1,0.034282113,4.55E-05,1
0,0,0,0,37.632,0,87,1,0.034100238,2.59E-05,1
0,0,0,0,36.638,0,87,1,0.034158022,2.59E-05,1
0,0,0,0,18.761,327.501409,94,2,0.03426716,5.05E-05,1
0.714285714,0.571428571,3.06122449,1.959183673,27622.31614,4577271352,6,7,0.785489652,7.076940497,0
3,190,0,0,195172.909,0,1,2,0.6786506,0.874345499,0
0,0,0,0,0.908,0,1,1,1.208778615,1.461111168,0
4,69,0,4096,198547.6745,2495700.109,0,3,0.667116703,0.889028433,0
0.5,286,0.25,81796,87110.798,7587863943,1,1,1.500925203,2.252731169,0
0,0,0,0,1.471,0,1,1,1.521004029,2.312840478,0
3.5,91.5,2.25,7482.25,208420.7755,153797.7011,0,4,1.250189872,4.686502924,0
2,132.6666667,2.666666667,33886.88889,196649.0133,341421729.1,0,2,0.499800934,0.249356467,0
0.5,1.5,0.25,2.25,170871.6315,2151.15078,0,2,0.500071192,0.249820285,0
0.5,3.5,0.25,12.25,105578.891,11146364835,1,1,1.481198665,2.193915468,0
2,419.5714286,8.571428571,1039530.531,140594.875,8194725149,0,7,0.430510911,1.100766404,0
0,0,0,0,2.309,0,1,1,1.497675393,2.242995738,0
1,1,0,0,174683.485,0,0,1,0.987000104,0,0
2,6.333333333,0.666666667,1.555555556,172468.4497,6184118.949,0,5,0.20037027,0.160108266,0
86.5,6.5,21421.25,10.25,202063.8665,346493551.1,0,3,0.333116253,0.221644357,0
11,87.5,121,7656.25,86693.9075,7515753493,1,1,1.49970931,2.249088662,0
2,5,0,0,172619.235,0,0,1,0.999730804,0,0
1,4,0,0,177680.635,0,0,1,1.000552108,0,0
3,55,0,0,216113.312,0,0,1,1.000203981,0,0
0,0,0,0,2.156,0,1,1,1.500276371,2.250779115,0
0,0,0,0,0.449,0,1,1,1.499721247,2.249119657,0
0,0,0,0,0.187,0,1,1,1.500135215,2.250362719,0
0,0,0,0,0.811,0,1,1,1.500762661,2.252245085,0
0,0,0,0,0.182,0,1,1,1.499237044,2.247666746,0
0,0,0,0,2.22,0,1,1,1.500249825,2.250704251,0
2.5,6.5,2.25,2.25,190439.2645,43204.32459,0,4,4.250327201,54.18937922,0
2.333333333,4,6.888888889,8.666666667,127261.3487,8096868084,1,1,1.519028843,2.307390428,0
2,38,0,0,240948.205,0,0,1,2.999935477,0,0
1,160,0,21316,170747.632,348821.3533,0,3,0.333528798,0.222279715,0
0.5,3,0.25,9,100559.393,10111733980,1,1,1.479690058,2.18943794,0
1,5,0,0,170689.412,0,0,1,1.999950204,0,0
0,0,0,0,0.0345,9.02E-05,0,2,0.50759456,0.256951653,0
0,0,0,0,4.603666667,1.266702889,3,3,0.58275793,1.167051562,0
0,0,0,0,2.34,0,1,1,1.50008845,2.250213085,0
0,0,0,0,2.237,0,2,1,2.76639339,4.708173154,0
0,0,0,0,2.212,0,1,1,1.500300939,2.25085203,0
0,0,0,0,2.258,0,2,1,2.564840187,3.768040589,0
4,7,0,0,201353.089,0,0,1,3.307447276,0,0
14.5,11,30.25,36,207829.955,1666.598976,0,2,0.500205807,0.24997908,0
5.666666667,8.333333333,29.55555556,38.88888889,138533.0147,9599242091,1,3,1.00047319,1.501100086,0
0,0,0,0,2.168,0,1,1,1.499152105,2.247401306,0
0,0,0,0,0.285,0,1,1,1.499892133,2.249635161,0
0,0,0,0,0.862,0,1,1,1.529701055,2.339948372,0
0,0,0,0,0.174,0,1,1,1.470353361,2.161893183,0
0,0,0,0,0.026,3.60E-05,0,2,7.104191928,50.4625461,0
0,0,0,0,1.971,0,1,1,1.505110035,2.265308948,0
0,0,0,0,0.656,0,1,1,1.494658255,2.233955508,0
0,0,0,0,0.3,0,1,1,1.500172009,2.250462957,0
0,0,0,0,0.281,0,1,1,1.500007377,2.249975387,0
0,0,0,0,2.324,0,1,1,1.500096482,2.250248696,0
0,0,0,0,2.232,0,1,1,1.500067632,2.250158332,0
0,0,0,0,0.181,0,1,1,1.499877606,2.249589971,0
0,0,0,0,0.217,0,1,1,1.499987323,2.249926867,0
0,0,0,0,1.493,0,1,1,1.530895576,2.343598156,0
0,0.081081081,0,0.074506939,235335.849,10765687.83,0,339,0.002812345,0.002579527,1
0,0.002404488,0,0.002398707,165010.8042,1402512272,0,3738,6.29E-05,3.18E-08,1
0,0,0,0,0.0225,0.00011025,0,2,15.00212977,225.0540919,0
0,0,0,0,0.024,6.40E-05,0,2,15.00349879,225.0953024,0
0,0,0,0,7.845145349,17.93600602,192,182,0.101149647,3.794606221,1
0,0,0,0,15.9696004,99.80148564,1031,1025,0.000243333,1.03E-07,1
0,0,0,0,22.15135611,187.8339666,1056,1050,0.000237747,1.18E-07,1
0,0,0,0,26.33422474,241.4718852,1071,1073,0.000232998,1.50E-07,1
0,0,0,0,27.96347668,275.5403204,1082,1079,0.000232165,9.06E-08,1
0,0,0,0,28.97602788,317.1332108,1093,1106,0.000228449,9.57E-08,1
0,0,0,0,31.14803936,351.789613,1073,1066,0.000234346,1.23E-07,1
0,0,0,0,34.42627761,325.991529,1084,1070,0.000230127,1.04E-07,1
0,0,0,0,36.73460898,612.5536823,1073,1084,0.00023261,1.37E-07,1
0,0,0,0,37.20665918,382.6702759,1093,1089,0.000229306,8.59E-08,1
0,0,0,0,39.00263816,470.2038312,1079,1088,0.000230949,1.74E-07,1
0,0,0,0,39.48534063,428.0541106,1071,1067,0.000234576,1.59E-07,1
0,0,0,0,44.89981386,476.6409588,972,975,0.000256691,3.08E-07,1
0,0,0,0,41.64284814,506.5080852,1036,1030,0.000242246,1.71E-07,1
0,0,0,0,43.10981275,510.1148666,1054,1049,0.005281764,0.053460246,1
0,0,0,0,43.77699412,561.8089323,1006,1016,0.000388024,4.05E-05,1
0,0,0,0,43.9006196,483.7793646,1051,1046,0.000239244,2.02E-07,1
0,0,0,0,41.32514326,553.6074961,1051,1044,0.000238815,9.17E-08,1
0,0,0,0,43.56841957,465.9165629,1063,1060,0.000236114,1.28E-07,1
0,0,0,0,47.02429331,634.0017438,1019,1029,0.00024434,1.60E-07,1
0,0,0,0,44.46366603,689.3768978,1051,1051,0.000237422,1.09E-07,1
0,0,0,0,45.84081379,632.5631219,1025,1016,0.000245283,1.67E-07,1
0,0,0,0,46.72588699,532.0161143,1070,1069,0.000232872,7.73E-08,1
0,0,0,0,50.97523152,561.9429624,1039,1043,0.00024223,1.24E-07,1
0,0,0,0,49.32042972,555.4148194,1022,1016,0.000245913,2.15E-07,1
0,0,0,0,49.90574853,641.1065926,1022,1022,0.000243126,1.17E-07,1
0,0,0,0,52.99797709,627.1702748,1002,1006,0.000251519,3.75E-07,1
0,0,0,0,48.29237275,602.5658855,1063,1043,0.000237149,1.30E-07,1
0,0,0,0,51.31563858,647.6695957,1057,1070,0.000236228,1.14E-07,1
0,0,0,0,48.91441841,572.6625627,1071,1064,0.000234682,8.33E-08,1
0,0,0,0,48.39188555,658.4119025,1046,1048,0.00023894,1.37E-07,1
0,0,0,0,48.61062476,608.2442117,1053,1061,0.000236609,1.65E-07,1
0,0,0,0,49.44934582,659.1411152,1058,1053,0.000237939,1.70E-07,1
0,0,0,0,50.07066762,709.4288896,1067,1055,0.000235622,1.49E-07,1
0,0,0,0,49.61245131,696.634789,1060,1074,0.000234432,1.14E-07,1
0,0,0,0,51.36248499,662.7621207,1086,1085,0.00023131,1.12E-07,1
0,0,0,0,53.09046095,714.4653282,1055,1053,0.000237292,1.44E-07,1
0,0,0,0,54.65421769,693.5918138,1037,1028,0.000242953,2.16E-07,1
0,0,0,0,56.61957074,740.4427762,1038,1027,0.00024264,1.75E-07,1
0,0,0,0,56.3523209,779.6539953,1041,1041,0.000240089,2.35E-07,1
0,0,0,0,55.12633143,734.628363,1048,1058,0.000237989,1.37E-07,1
0,0,0,0,55.05036925,662.9269217,1033,1025,0.000242881,1.43E-07,1
0,0,0,0,55.62957198,852.2384986,1027,1032,0.000243598,2.56E-07,1
0,0,0,0,55.81703783,719.251061,1051,1050,0.00023768,1.18E-07,1
0,0,0,0,58.86579314,713.9971255,1002,998,0.000250875,2.07E-07,1
0,0,0,0,58.26056624,825.0220177,1037,1046,0.000240824,2.45E-07,1
0,0,0,0,59.38481361,930.3701328,962,962,0.000260522,3.07E-07,1
0,0,0,0,54.62330447,764.6150124,1028,1023,0.000243686,1.48E-07,1
0,0,0,0,57.62068335,964.1798779,973,974,0.000256531,1.45E-07,1
0,0,0,0,56.25438322,742.3015257,1055,1057,0.000237571,9.49E-08,1
0,0,0,0,57.48950713,894.9571342,984,1000,0.000252285,4.60E-07,1
0,0,0,0,56.24660832,801.3215005,1054,1038,0.000238488,1.23E-07,1
0,0,0,0,57.16277348,778.1071309,1030,1038,0.000242136,1.62E-07,1
0,0,0,0,60.84030709,935.7279364,1016,1005,0.009703537,0.180610373,1
0,0,0,0,58.75985921,881.2267884,1044,1051,0.000240397,1.60E-07,1
0,0,0,0,56.59877097,803.6358924,1054,1058,0.00023714,1.20E-07,1
0,0,0,0,60.12084557,848.1024148,1054,1056,0.000237462,2.36E-07,1
0.000990099,1.188118812,0.000989119,1424.330948,171.537802,13298394.24,1012,1011,0.001124538,0.001556579,1
0,0,0,0,59.60257827,903.8149801,1020,1016,0.000244332,1.53E-07,1
0,0,0,0,60.50534504,926.5167164,1031,1032,0.000240799,1.92E-07,1
0,0,0,0,60.35916602,832.6897058,1055,1053,0.000238984,1.68E-07,1
0,0,0,0,59.6549564,901.9381145,1013,1005,0.000245873,1.57E-07,1
0,0,0,0,63.57411493,957.1629392,1031,1031,0.000243298,1.02E-07,1
0,0,0,0,64.21677227,1064.393376,974,983,0.000256197,4.86E-07,1
0,0,0,0,61.01075706,970.1037659,1008,998,0.00025,1.54E-07,1
0,0,0,0,60.6150634,904.1168613,1023,1029,0.000243907,1.23E-07,1
0,0,0,0,62.54507426,1201.412656,981,978,0.000255346,2.83E-07,1
0,0,0,0,64.56838889,986.1747104,1013,1003,0.000249448,3.11E-07,1
0,0,0,0,61.40919067,906.6399449,1019,1038,0.000244223,1.36E-07,1
0,0,0,0,60.76037634,893.5061656,1010,1020,0.00024587,1.79E-07,1
0,0,0,0,63.83721429,941.9091121,1045,1021,0.000242418,1.99E-07,1
0,0,0,0,63.60211958,1122.662842,1017,1015,0.000247011,2.19E-07,1
0,0,0,0,64.01456617,1111.710013,995,1014,0.000249793,1.69E-07,1
0,0,0,0,62.25223279,1004.351671,1027,1012,0.000244577,1.56E-07,1
0,0,0,0,63.37928068,1040.926268,1017,996,0.000249024,1.94E-07,1
0,0,0,0,67.95724556,1318.599442,1013,1038,0.000245456,1.29E-07,1
0,0,0,0,66.31033521,1603.529305,883,875,0.00028479,7.17E-07,1
0,0,0,0,71.69054913,1847.798245,878,880,0.000285564,2.18E-07,1
0,0,0,0,68.23246378,1505.606628,930,946,0.000266557,1.67E-07,1
0,0,0,0,65.31512091,1108.431989,1033,1030,0.000238849,1.02E-07,1
0,0,0,0,64.39772983,1005.387115,1039,1032,0.000246438,2.37E-07,1
0,0,0,0,64.86671081,1278.225453,1020,1023,0.000245865,2.70E-07,1
0,0,0,0,64.55311975,941.6191964,1006,996,0.000248349,2.04E-07,1
0,0,0,0,65.97358887,1021.28166,1007,1012,0.000249955,1.86E-07,1
0,0,0,0,65.13922817,1126.138728,1016,1016,0.000245448,1.75E-07,1
0,0,0,0,65.8851708,1032.450599,1017,1031,0.000244015,1.90E-07,1
